Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Feelslikemax,Feelslikemin,Feelslike,Dew,Humidity,Precip,Precipprob,Precipcover,Snow,Snowdepth,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Severerisk,Sunrise,SunriseEpoch,Sunset,SunsetEpoch,Moonphase,Conditions,Description,Icon,Stations,Source
2022-09-01,1661965200,31.7,25.0,28.6,38.4,25.0,34.0,25.5,83.4,11.073,100.0,8.33,0.0,0.0,50.0,17.5,343.1,1009.0,52.6,9.3,262.4,22.8,9.0,30.0,05:40:07,1661985607,18:13:02,1662030782,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-02,1662051600,34.5,26.0,30.2,41.2,26.0,35.1,24.4,72.6,0.072,100.0,4.17,0.0,0.0,18.7,10.3,354.2,1008.1,63.4,9.5,296.3,25.4,10.0,10.0,05:40:23,1662072023,18:12:08,1662117128,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-03,1662138000,34.7,27.0,30.8,44.2,31.2,37.6,25.4,73.9,0.241,100.0,4.17,0.0,0.0,29.2,15.7,97.7,1005.4,44.4,8.6,261.3,22.6,9.0,30.0,05:40:38,1662158438,18:11:14,1662203474,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-04,1662224400,30.5,25.0,27.6,35.9,25.0,30.6,23.9,80.7,2.096,100.0,8.33,0.0,0.0,38.9,20.3,357.0,1007.3,80.2,9.4,201.4,17.5,9.0,10.0,05:40:53,1662244853,18:10:20,1662289820,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-05,1662310800,34.2,26.0,29.4,37.3,26.0,31.6,22.3,67.7,0.0,0.0,0.0,0.0,0.0,29.5,11.2,313.6,1007.8,51.9,10.6,277.7,23.8,10.0,10.0,05:41:08,1662331268,18:09:25,1662376165,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-06,1662397200,35.7,25.0,30.1,38.7,25.0,32.4,21.9,64.3,0.0,0.0,0.0,0.0,0.0,29.5,10.3,333.1,1008.3,36.9,11.8,299.6,26.0,10.0,10.0,05:41:23,1662417683,18:08:30,1662462510,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-07,1662483600,34.5,26.0,28.9,39.4,26.0,31.9,23.4,73.9,1.952,100.0,4.17,0.0,0.0,48.2,14.8,359.7,1010.9,68.7,9.2,238.7,20.6,10.0,10.0,05:41:38,1662504098,18:07:35,1662548855,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-08,1662570000,30.0,25.0,26.4,36.8,25.0,28.0,24.5,89.6,100.422,100.0,16.67,0.0,0.0,31.7,26.8,31.9,1012.7,83.4,8.4,11.6,1.0,1.0,10.0,05:41:52,1662590512,18:06:39,1662635199,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-09,1662656400,30.0,24.8,26.9,35.1,24.8,29.2,24.0,84.6,28.123,100.0,16.67,0.0,0.0,20.2,9.4,341.5,1013.3,56.8,8.9,26.3,2.2,1.0,10.0,05:42:07,1662676927,18:05:43,1662721543,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-10,1662742800,31.5,25.4,28.1,37.2,25.4,31.0,24.3,81.1,18.252,100.0,12.5,0.0,0.0,16.9,10.3,207.1,1011.9,62.9,9.2,154.7,13.3,7.0,30.0,05:42:21,1662763341,18:04:47,1662807887,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-11,1662829200,32.5,26.0,28.7,38.0,26.0,32.2,24.3,78.3,1.5,100.0,20.83,0.0,0.0,23.8,12.1,70.8,1009.9,42.8,9.5,247.3,21.3,9.0,60.0,05:42:36,1662849756,18:03:51,1662894231,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-12,1662915600,33.0,26.0,29.4,39.3,26.0,33.5,24.1,74.3,1.8,100.0,16.67,0.0,0.0,16.6,12.1,51.0,1009.0,42.5,9.5,107.0,9.2,5.0,10.0,05:42:50,1662936170,18:02:54,1662980574,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-13,1663002000,33.1,26.0,29.3,39.9,26.0,34.1,24.7,77.3,0.2,100.0,4.17,0.0,0.0,7.6,11.5,332.5,1009.2,39.1,7.9,287.7,25.0,9.0,30.0,05:43:05,1663022585,18:01:57,1663066917,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-14,1663088400,34.5,26.0,29.9,40.6,26.0,34.5,24.2,72.8,0.0,0.0,0.0,0.0,0.0,18.0,11.2,307.1,1008.6,31.4,8.0,285.9,24.8,9.0,30.0,05:43:19,1663108999,18:01:01,1663153261,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-15,1663174800,34.5,26.5,30.2,42.6,26.5,35.9,25.0,74.7,1.171,100.0,4.17,0.0,0.0,30.6,14.8,99.4,1005.9,37.6,8.4,263.0,22.7,9.0,60.0,05:43:33,1663195413,18:00:04,1663239604,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-16,1663261200,31.4,26.0,28.4,39.4,26.0,33.3,25.1,82.5,0.098,100.0,4.17,0.0,0.0,26.3,16.6,94.6,1004.1,58.8,9.4,144.6,12.7,7.0,75.0,05:43:47,1663281827,17:59:06,1663325946,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-17,1663347600,32.0,25.7,27.9,39.2,25.7,31.1,24.6,82.9,0.779,100.0,4.17,0.0,0.0,20.2,14.8,82.3,1006.1,54.2,9.8,190.0,16.4,8.0,30.0,05:44:02,1663368242,17:58:09,1663412289,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-18,1663434000,34.2,25.5,29.6,39.9,25.5,33.6,24.6,76.1,0.002,100.0,4.17,0.0,0.0,25.6,11.2,139.3,1006.7,22.3,8.3,280.2,24.0,9.0,30.0,05:44:16,1663454656,17:57:12,1663498632,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-19,1663520400,35.0,26.5,30.2,43.3,26.5,35.7,25.3,76.3,0.2,100.0,4.17,0.0,0.0,23.0,11.2,86.7,1006.3,37.3,8.6,285.5,24.7,9.0,60.0,05:44:31,1663541071,17:56:15,1663584975,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-20,1663606800,34.5,27.0,29.3,43.5,29.2,34.5,24.8,78.0,25.57,100.0,4.17,0.0,0.0,24.1,16.6,43.4,1006.8,44.1,9.0,283.8,24.5,9.0,30.0,05:44:45,1663627485,17:55:18,1663671318,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-21,1663693200,31.0,25.5,27.5,37.1,25.5,29.8,23.9,81.3,1.71,100.0,4.17,0.0,0.0,19.1,12.1,19.9,1008.8,44.5,9.5,266.9,23.1,9.0,30.0,05:45:00,1663713900,17:54:21,1663757661,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-22,1663779600,31.0,25.0,27.6,36.6,25.0,30.2,24.3,82.3,25.783,100.0,4.17,0.0,0.0,31.7,17.5,66.1,1009.6,55.2,9.3,141.8,12.2,8.0,30.0,05:45:14,1663800314,17:53:23,1663844003,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-23,1663866000,33.0,23.5,27.4,37.5,23.5,28.9,23.3,79.9,18.267,100.0,4.17,0.0,0.0,31.7,24.1,2.9,1010.3,54.5,9.4,255.2,22.0,9.0,10.0,05:45:29,1663886729,17:52:26,1663930346,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-24,1663952400,29.0,24.0,26.6,33.2,24.0,28.1,22.8,79.8,8.988,100.0,4.17,0.0,0.0,33.5,13.9,11.2,1010.5,69.3,9.6,247.1,21.4,9.0,10.0,05:45:44,1663973144,17:51:29,1664016689,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-25,1664038800,28.4,24.7,26.0,31.7,24.7,26.8,22.8,82.6,18.692,100.0,4.17,0.0,0.0,16.9,18.4,14.2,1011.2,51.7,9.2,264.7,22.9,9.0,30.0,05:45:59,1664059559,17:50:33,1664103033,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-26,1664125200,32.5,24.0,27.9,38.6,24.0,31.0,23.7,79.1,1.2,100.0,8.33,0.0,0.0,24.1,9.4,318.2,1009.9,24.9,7.5,269.5,23.3,9.0,10.0,05:46:14,1664145974,17:49:36,1664189376,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-27,1664211600,34.0,25.0,29.0,38.5,25.0,32.1,23.7,74.7,0.1,100.0,4.17,0.0,0.0,22.0,11.2,327.5,1007.0,18.6,6.9,252.5,22.0,9.0,10.0,05:46:30,1664232390,17:48:40,1664275720,0.05,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-28,1664298000,30.0,25.0,26.9,32.6,25.0,28.3,23.0,80.0,20.0,100.0,66.67,0.0,0.0,45.4,12.1,325.3,1005.8,70.2,8.3,11.8,1.1,0.0,10.0,05:46:45,1664318805,17:47:43,1664362063,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', 'VVNB']",obs
2022-09-29,1664384400,29.0,24.0,26.1,33.6,24.0,27.0,23.7,86.9,19.2,100.0,70.83,0.0,0.0,37.4,14.8,2.6,1006.8,87.9,8.2,48.7,4.2,4.0,10.0,05:47:01,1664405221,17:46:47,1664448407,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-09-30,1664470800,31.5,25.0,26.6,37.2,25.0,27.8,23.6,84.1,27.7,100.0,75.0,0.0,0.0,24.1,23.2,58.9,1008.4,70.1,10.0,87.2,7.6,4.0,10.0,05:47:17,1664491637,17:45:52,1664534752,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', 'VVNB']",obs
2022-10-01,1664557200,29.0,25.0,26.2,33.6,25.0,27.3,24.3,89.2,6.3,100.0,70.83,0.0,0.0,24.1,19.4,89.7,1009.6,80.3,8.7,118.6,10.2,7.0,10.0,05:47:33,1664578053,17:44:56,1664621096,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', 'VVNB']",obs
2022-10-02,1664643600,29.5,25.0,26.9,34.4,25.0,28.9,23.8,83.4,7.7,100.0,54.17,0.0,0.0,15.5,17.5,94.9,1010.8,67.5,9.9,34.7,3.0,2.0,10.0,05:47:49,1664664469,17:44:01,1664707441,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', 'VVNB']",obs
2022-10-03,1664730000,32.5,25.0,27.8,38.6,25.0,30.3,24.0,81.1,5.4,100.0,50.0,0.0,0.0,20.2,17.7,72.0,1012.1,45.1,9.1,238.3,20.5,9.0,30.0,05:48:06,1664750886,17:43:06,1664793786,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', 'VVNB']",obs
2022-10-04,1664816400,33.0,25.0,27.5,39.3,25.0,29.5,23.8,81.6,0.167,100.0,4.17,0.0,0.0,29.5,8.5,297.5,1013.4,39.7,9.1,242.5,20.9,9.0,30.0,05:48:23,1664837303,17:42:12,1664880132,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-05,1664902800,33.0,24.5,28.3,37.0,24.5,31.1,23.6,77.4,0.183,100.0,4.17,0.0,0.0,29.5,16.6,117.6,1013.1,29.3,9.3,251.4,21.9,9.0,30.0,05:48:40,1664923720,17:41:18,1664966478,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-06,1664989200,32.0,24.0,26.7,37.3,24.0,27.9,23.7,84.7,4.866,100.0,8.33,0.0,0.0,21.6,26.8,104.1,1013.6,37.1,8.8,235.2,20.2,9.0,10.0,05:48:58,1665010138,17:40:24,1665052824,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-07,1665075600,30.0,24.0,26.4,35.1,24.0,28.1,23.7,85.8,1.267,100.0,12.5,0.0,0.0,27.7,14.9,90.0,1014.0,44.5,8.5,258.9,22.3,9.0,10.0,05:49:16,1665096556,17:39:31,1665139171,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-08,1665162000,29.5,24.5,26.7,32.7,24.5,28.2,23.2,81.7,1.996,100.0,8.33,0.0,0.0,24.1,16.6,72.9,1014.4,56.1,9.0,234.0,20.2,8.0,10.0,05:49:34,1665182974,17:38:38,1665225518,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-09,1665248400,27.3,23.0,25.3,29.9,23.0,25.7,20.8,76.8,0.798,100.0,12.5,0.0,0.0,51.8,26.8,21.0,1017.2,88.1,9.4,17.4,1.5,1.0,10.0,05:49:52,1665269392,17:37:46,1665311866,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-10,1665334800,27.0,21.4,23.8,27.1,21.4,23.8,14.8,58.0,0.195,100.0,4.17,0.0,0.0,42.8,17.5,4.9,1020.4,68.4,9.7,63.2,5.5,4.0,10.0,05:50:11,1665355811,17:36:54,1665398214,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-11,1665421200,28.7,19.0,23.9,28.2,19.0,23.8,14.7,59.1,0.0,0.0,0.0,0.0,0.0,20.9,16.6,28.8,1017.5,10.9,10.7,264.8,23.0,9.0,10.0,05:50:31,1665442231,17:36:03,1665484563,0.54,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-12,1665507600,29.5,21.0,24.9,28.8,21.0,24.7,15.1,57.5,0.0,0.0,0.0,0.0,0.0,15.8,13.9,58.8,1015.7,12.6,10.5,263.7,22.7,9.0,10.0,05:50:50,1665528650,17:35:13,1665570913,0.58,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-13,1665594000,29.7,22.0,25.0,28.6,22.0,24.8,15.2,57.1,0.0,0.0,0.0,0.0,0.0,27.7,11.2,6.1,1014.6,29.5,10.4,264.3,22.7,9.0,10.0,05:51:10,1665615070,17:34:23,1665657263,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-14,1665680400,31.1,19.0,24.8,30.1,19.0,24.5,15.3,60.0,0.0,0.0,0.0,0.0,0.0,28.4,17.5,341.2,1012.9,35.0,10.2,257.4,22.3,9.0,10.0,05:51:31,1665701491,17:33:33,1665743613,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-15,1665766800,31.2,21.0,25.7,29.8,21.0,25.3,14.8,55.6,0.0,0.0,0.0,0.0,0.0,40.7,17.5,339.5,1012.9,54.8,10.3,257.3,22.3,9.0,10.0,05:51:52,1665787912,17:32:45,1665829965,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-16,1665853200,32.0,19.0,25.8,31.8,19.0,25.8,16.4,59.3,0.0,0.0,0.0,0.0,0.0,48.2,17.6,330.0,1014.2,29.9,9.6,261.9,22.4,9.0,10.0,05:52:13,1665874333,17:31:57,1665916317,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-17,1665939600,31.5,24.0,27.2,30.8,24.0,26.9,14.1,45.7,0.0,0.0,0.0,0.0,0.0,34.2,20.5,339.8,1014.4,53.1,10.9,255.4,21.9,9.0,10.0,05:52:35,1665960755,17:31:09,1666002669,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-18,1666026000,30.0,22.5,26.1,28.9,22.5,25.8,12.4,43.9,0.0,0.0,0.0,0.0,0.0,42.5,20.8,345.7,1014.9,53.5,10.1,255.5,22.0,9.0,10.0,05:52:57,1666047177,17:30:23,1666089023,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-19,1666112400,26.0,16.5,21.7,26.0,16.5,21.7,12.3,58.3,0.103,100.0,8.33,0.0,0.0,36.7,16.6,17.2,1016.7,75.4,8.9,136.3,11.8,7.0,10.0,05:53:20,1666133600,17:29:37,1666175377,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-20,1666198800,18.1,16.0,17.3,18.1,16.0,17.3,16.0,92.1,18.319,100.0,16.67,0.0,0.0,32.0,13.9,341.9,1018.5,99.9,7.1,7.5,0.6,0.0,10.0,05:53:43,1666220023,17:28:52,1666261732,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-21,1666285200,21.7,18.0,19.9,21.7,18.0,19.9,18.8,93.1,5.375,100.0,8.33,0.0,0.0,28.8,12.1,313.9,1018.7,76.7,7.6,18.2,1.4,1.0,10.0,05:54:07,1666306447,17:28:08,1666348088,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-22,1666371600,32.0,20.0,25.3,33.8,20.0,26.2,20.5,77.1,0.0,0.0,0.0,0.0,0.0,32.8,10.9,320.0,1016.7,28.8,9.6,244.8,21.2,9.0,10.0,05:54:31,1666392871,17:27:25,1666434445,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-23,1666458000,33.5,22.5,27.7,36.3,22.5,29.2,21.5,71.4,0.1,100.0,4.17,0.0,0.0,21.2,7.4,12.4,1015.0,26.2,10.2,242.7,21.0,8.0,10.0,05:54:55,1666479295,17:26:42,1666520802,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-24,1666544400,33.0,23.0,27.6,35.3,23.0,28.7,21.0,69.3,0.3,100.0,8.33,0.0,0.0,32.4,15.7,97.4,1014.1,21.9,8.0,244.5,21.1,9.0,10.0,05:55:21,1666565721,17:26:01,1666607161,0.96,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-25,1666630800,28.0,23.0,24.9,29.9,23.0,25.2,21.8,83.4,0.17,100.0,8.33,0.0,0.0,24.1,13.9,243.7,1016.2,67.9,6.8,49.5,4.3,2.0,10.0,05:55:46,1666652146,17:25:20,1666693520,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-26,1666717200,28.5,23.0,25.2,31.3,23.0,25.6,22.0,83.5,0.005,100.0,4.17,0.0,0.0,23.8,9.4,272.4,1015.3,80.8,5.6,135.0,11.6,7.0,10.0,05:56:12,1666738572,17:24:40,1666779880,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-27,1666803600,29.0,24.0,26.5,31.5,24.0,27.5,21.7,75.7,0.002,100.0,4.17,0.0,0.0,26.6,11.2,126.4,1014.6,77.8,9.4,207.2,17.9,8.0,10.0,05:56:39,1666824999,17:24:02,1666866242,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-28,1666890000,31.0,23.8,26.8,32.1,23.8,27.5,20.3,69.3,0.0,0.0,0.0,0.0,0.0,28.4,11.2,126.1,1014.9,42.7,9.7,236.5,20.4,8.0,10.0,05:57:06,1666911426,17:23:24,1666952604,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-29,1666976400,30.0,23.1,26.1,31.1,23.1,26.5,20.6,73.1,0.488,100.0,4.17,0.0,0.0,29.5,12.1,347.6,1015.0,38.5,7.7,193.3,16.6,8.0,10.0,05:57:34,1666997854,17:22:47,1667038967,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-30,1667062800,30.2,21.0,25.7,31.6,21.0,26.4,20.3,73.9,0.0,0.0,0.0,0.0,0.0,35.3,13.9,340.1,1013.8,14.4,7.8,223.7,19.3,8.0,10.0,05:58:02,1667084282,17:22:12,1667125332,0.17,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-10-31,1667149200,30.0,21.5,25.7,29.9,21.5,25.7,16.1,56.6,0.0,0.0,0.0,0.0,0.0,46.8,19.4,358.0,1014.8,35.9,10.1,217.1,18.7,8.0,10.0,05:58:31,1667170711,17:21:37,1667211697,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-11-01,1667235600,30.0,20.4,24.5,29.0,20.4,24.3,13.5,52.2,0.0,0.0,0.0,0.0,0.0,38.9,20.5,328.0,1014.2,66.4,11.1,201.7,17.4,7.0,10.0,05:59:01,1667257141,17:21:03,1667298063,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-11-02,1667322000,29.4,17.5,23.0,28.4,17.5,22.8,14.2,61.8,0.0,0.0,0.0,0.0,0.0,22.7,14.8,325.9,1011.9,38.3,9.3,213.1,18.4,8.0,10.0,05:59:30,1667343570,17:20:31,1667384431,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2022-11-03,1667408400,29.5,17.0,23.4,29.1,17.0,23.3,15.1,62.6,0.0,0.0,0.0,0.0,0.0,15.1,10.4,310.8,1013.2,38.3,9.2,233.4,20.0,8.0,10.0,06:00:01,1667430001,17:20:00,1667470800,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
